Date,Price
2024-03-28,0.1379
2024-03-29,0.1428
2024-03-30,0.1391
2024-03-31,0.1411
2024-04-01,0.1355
2024-04-02,0.1286
2024-04-03,0.1263
2024-04-04,0.1289
2024-04-05,0.1275
2024-04-06,0.1291
2024-04-07,0.1293
2024-04-08,0.1334
2024-04-09,0.1322
2024-04-10,0.1297
2024-04-11,0.1302
2024-04-12,0.1151
2024-04-13,0.1053
2024-04-14,0.1106
2024-04-15,0.1077
2024-04-16,0.1096
2024-04-17,0.1075
2024-04-18,0.1104
2024-04-19,0.1117
2024-04-20,0.116
2024-04-21,0.1139
2024-04-22,0.1182
2024-04-23,0.1174
2024-04-24,0.1144
2024-04-25,0.1138
2024-04-26,0.114
2024-04-27,0.1144
2024-04-28,0.1123
2024-04-29,0.112
2024-04-30,0.1077
2024-05-01,0.1111
2024-05-02,0.1103
2024-05-03,0.1118
2024-05-04,0.1109
2024-05-05,0.1109
2024-05-06,0.1097
2024-05-07,0.1081
2024-05-08,0.1073
2024-05-09,0.1085
2024-05-10,0.1062
2024-05-11,0.1059
2024-05-12,0.1048
2024-05-13,0.1039
2024-05-14,0.1018
2024-05-15,0.1067
2024-05-16,0.1067
2024-05-17,0.1088
2024-05-18,0.1081
2024-05-19,0.1055
2024-05-20,0.1125
2024-05-21,0.1122
2024-05-22,0.1107
2024-05-23,0.1093
2024-05-24,0.1101
2024-05-25,0.1109
2024-05-26,0.1086
2024-05-27,0.1105
2024-05-28,0.1079
2024-05-29,0.1067
2024-05-30,0.1067
2024-05-31,0.1063
2024-06-01,0.1064
2024-06-02,0.1051
2024-06-03,0.1054
2024-06-04,0.1064
2024-06-05,0.1069
2024-06-06,0.1053
2024-06-07,0.1002
2024-06-08,0.0983
2024-06-09,0.0999
2024-06-10,0.1
2024-06-11,0.0968
2024-06-12,0.1002
2024-06-13,0.0975
2024-06-14,0.0969
2024-06-15,0.0983
2024-06-16,0.0992
2024-06-17,0.0969
2024-06-18,0.0914
2024-06-19,0.0934
2024-06-20,0.0939
2024-06-21,0.092
2024-06-22,0.0909
2024-06-23,0.0896
2024-06-24,0.0894
2024-06-25,0.0918
2024-06-26,0.0902
2024-06-27,0.0915
2024-06-28,0.091
2024-06-29,0.0902
2024-06-30,0.0913
2024-07-01,0.0916
2024-07-02,0.0936
2024-07-03,0.0903
2024-07-04,0.087
2024-07-05,0.0854
2024-07-06,0.0906
2024-07-07,0.0839
2024-07-08,0.0854
2024-07-09,0.088
2024-07-10,0.0875
2024-07-11,0.0887
2024-07-12,0.0913
2024-07-13,0.1023
2024-07-14,0.1046
2024-07-15,0.1047
2024-07-16,0.1068
2024-07-17,0.1098
2024-07-18,0.1031
2024-07-19,0.1053
2024-07-20,0.1052
2024-07-21,0.1054
2024-07-22,0.1036
2024-07-23,0.101
2024-07-24,0.103
2024-07-25,0.1023
2024-07-26,0.1031
2024-07-27,0.1015
2024-07-28,0.1003
2024-07-29,0.0991
2024-07-30,0.1024
2024-07-31,0.1004
2024-08-01,0.0993
2024-08-02,0.0955
2024-08-03,0.0933
2024-08-04,0.0882
2024-08-05,0.0879
2024-08-06,0.0925
2024-08-07,0.1015
2024-08-08,0.1031
2024-08-09,0.0999
2024-08-10,0.1013
2024-08-11,0.0978
2024-08-12,0.0989
2024-08-13,0.0993
2024-08-14,0.0966
2024-08-15,0.0956
2024-08-16,0.0948
2024-08-17,0.0956
2024-08-18,0.0935
2024-08-19,0.0963
2024-08-20,0.0975
2024-08-21,0.0986
2024-08-22,0.0989
2024-08-23,0.1019
2024-08-24,0.1026
2024-08-25,0.1009
2024-08-26,0.0971
2024-08-27,0.0937
2024-08-28,0.0927
2024-08-29,0.093
2024-08-30,0.0933
2024-08-31,0.0926
2024-09-01,0.0899
2024-09-02,0.0923
2024-09-03,0.0914
2024-09-04,0.0916
2024-09-05,0.0902
2024-09-06,0.088
2024-09-07,0.0885
2024-09-08,0.0899
2024-09-09,0.0931
2024-09-10,0.094
2024-09-11,0.0927
2024-09-12,0.095
2024-09-13,0.0963
2024-09-14,0.0972
2024-09-15,0.0951
2024-09-16,0.095
2024-09-17,0.0946
2024-09-18,0.0961
2024-09-19,0.096
2024-09-20,0.0961
2024-09-21,0.098
2024-09-22,0.0961
2024-09-23,0.0964
2024-09-24,0.0968
2024-09-25,0.0959
2024-09-26,0.0979
2024-09-27,0.0994
2024-09-28,0.0993
2024-09-29,0.1017
2024-09-30,0.0985
2024-10-01,0.0939
2024-10-02,0.0905
2024-10-03,0.0904
2024-10-04,0.0918
2024-10-05,0.092
2024-10-06,0.0923
2024-10-07,0.0911
2024-10-08,0.09
2024-10-09,0.0898
2024-10-10,0.0902
2024-10-11,0.0918
2024-10-12,0.092
2024-10-13,0.0905
2024-10-14,0.0934
2024-10-15,0.093
2024-10-16,0.0956
2024-10-17,0.095
2024-10-18,0.0967
2024-10-19,0.0969
2024-10-20,0.0972
2024-10-21,0.0953
2024-10-22,0.0953
2024-10-23,0.0944
2024-10-24,0.0967
2024-10-25,0.0934
2024-10-26,0.0942
2024-10-27,0.0943
2024-10-28,0.0944
2024-10-29,0.0967
2024-10-30,0.0947
2024-10-31,0.0924
2024-11-01,0.0932
2024-11-02,0.0926
2024-11-03,0.0906
2024-11-04,0.0911
2024-11-05,0.0934
2024-11-06,0.097
2024-11-07,0.1021
2024-11-08,0.1012
2024-11-09,0.1022
2024-11-10,0.1084
2024-11-11,0.1147
2024-11-12,0.1344
2024-11-13,0.1242
2024-11-14,0.1312
2024-11-15,0.1457
2024-11-16,0.2207
2024-11-17,0.1964
2024-11-18,0.2318
2024-11-19,0.2315
2024-11-20,0.2474
