Date,Price
2024-07-28,68249.88
2024-07-29,66784.69
2024-07-30,66188.0
2024-07-31,64628.0
2024-08-01,65354.02
2024-08-02,61498.33
2024-08-03,60697.99
2024-08-04,58161.0
2024-08-05,54018.81
2024-08-06,56022.01
2024-08-07,55134.16
2024-08-08,61685.99
2024-08-09,60837.99
2024-08-10,60923.51
2024-08-11,58712.59
2024-08-12,59346.64
2024-08-13,60587.15
2024-08-14,58683.39
2024-08-15,57541.06
2024-08-16,58874.6
2024-08-17,59491.99
2024-08-18,58427.35
2024-08-19,59438.5
2024-08-20,59013.8
2024-08-21,61156.03
2024-08-22,60375.84
2024-08-23,64037.24
2024-08-24,64157.01
2024-08-25,64220.0
2024-08-26,62834.0
2024-08-27,59415.0
2024-08-28,59034.9
2024-08-29,59359.01
2024-08-30,59123.99
2024-08-31,58973.99
2024-09-01,57301.86
2024-09-02,59132.13
2024-09-03,57487.73
2024-09-04,57970.9
2024-09-05,56180.0
2024-09-06,53962.97
2024-09-07,54160.86
2024-09-08,54869.95
2024-09-09,57042.0
2024-09-10,57635.99
2024-09-11,57338.0
2024-09-12,58132.32
2024-09-13,60498.0
2024-09-14,59993.03
2024-09-15,59132.0
2024-09-16,58213.99
2024-09-17,60313.99
2024-09-18,61759.99
2024-09-19,62947.99
2024-09-20,63201.05
2024-09-21,63348.96
2024-09-22,63578.76
2024-09-23,63339.99
2024-09-24,64262.7
2024-09-25,63152.01
2024-09-26,65173.99
2024-09-27,65769.95
2024-09-28,65858.0
2024-09-29,65602.01
2024-09-30,63327.59
2024-10-01,60805.78
2024-10-02,60649.28
2024-10-03,60752.71
2024-10-04,62086.0
2024-10-05,62058.0
2024-10-06,62819.91
2024-10-07,62224.0
2024-10-08,62160.49
2024-10-09,60636.02
2024-10-10,60326.39
2024-10-11,62540.0
2024-10-12,63206.22
2024-10-13,62870.02
2024-10-14,66083.99
2024-10-15,67074.14
2024-10-16,67620.01
2024-10-17,67421.78
2024-10-18,68428.0
2024-10-19,68378.0
2024-10-20,69031.99
2024-10-21,67377.5
2024-10-22,67426.0
2024-10-23,66668.65
2024-10-24,68198.28
2024-10-25,66698.33
2024-10-26,67092.76
2024-10-27,68021.7
2024-10-28,69962.21
2024-10-29,72736.42
2024-10-30,72344.74
2024-10-31,70292.01
2024-11-01,69496.01
2024-11-02,69374.74
2024-11-03,68775.99
2024-11-04,67850.01
2024-11-05,69372.01
2024-11-06,75571.99
2024-11-07,75857.89
2024-11-08,76509.78
2024-11-09,76677.46
2024-11-10,80370.01
2024-11-11,88647.99
2024-11-12,87952.01
2024-11-13,90375.2
2024-11-14,87325.59
2024-11-15,91032.07
2024-11-16,90586.92
2024-11-17,89855.99
2024-11-18,90464.08
2024-11-19,92310.79
2024-11-20,94286.56
2024-11-21,98317.12
2024-11-22,98892.0
2024-11-23,97672.4
2024-11-24,97900.04
2024-11-25,93010.01
2024-11-26,91965.16
2024-11-27,95863.11
2024-11-28,95643.98
2024-11-29,97460.0
2024-11-30,96407.99
2024-12-01,97185.18
2024-12-02,95840.62
2024-12-03,95849.69
2024-12-04,98587.32
2024-12-05,96945.63
2024-12-06,99740.84
2024-12-07,99831.99
2024-12-08,101109.59
2024-12-09,97276.47
2024-12-10,96593.0
2024-12-11,101125.0
2024-12-12,100004.29
2024-12-13,101424.25
2024-12-14,101420.0
2024-12-15,104463.99
2024-12-16,106058.66
2024-12-17,106133.74
2024-12-18,100204.01
2024-12-19,97461.86
2024-12-20,97805.44
2024-12-21,97291.99
2024-12-22,95186.27
2024-12-23,94881.47
2024-12-24,98663.58
2024-12-25,99429.6
2024-12-26,95791.6
2024-12-27,94299.03
2024-12-28,95300.0
2024-12-29,93738.2
2024-12-30,92792.05
2024-12-31,93576.0
2025-01-01,94591.79
2025-01-02,96984.79
2025-01-03,98174.18
2025-01-04,98220.5
2025-01-05,98363.61
2025-01-06,102235.6
2025-01-07,96954.61
2025-01-08,95060.61
2025-01-09,92552.49
2025-01-10,94726.11
2025-01-11,94599.99
2025-01-12,94545.06
2025-01-13,94536.1
2025-01-14,96560.86
2025-01-15,100497.35
2025-01-16,99987.3
2025-01-17,104077.48
2025-01-18,104556.23
2025-01-19,101331.57
2025-01-20,102260.01
2025-01-21,106143.82
2025-01-22,103706.66
2025-01-23,103910.34
2025-01-24,104870.5
